title,url
진도경찰 교통사고 예방을 위한 교통안전 교육,http://www.kwangju.co.kr/article.php?aid=1663229404743369153
"농식품유통교육원, 추석 맞이 지역상생 사회공헌 펼쳐",http://sjbnews.com/news/news.php?number=756317
"울산시, 제2시립노인복지관 건립… 2024년 8월 준공",https://www.news1.kr/articles/4793107
"이재영 증평군수, 증평군노인복지관 찾아 역사교육 특강",http://www.bzeronews.com/news/articleView.html?idxno=528833
"괴산군, 취약계층대상 평생교육 프로그램 운영 확대",https://www.inews365.com/news/article.html?no=730831
"농식품유통교육원, 추석 맞이 '지역상생 사회공헌'",http://www.ccnnews.co.kr/news/articleView.html?idxno=268583
세종시교육청 행복한 추석 보내세요,http://www.m-i.kr/news/articleView.html?idxno=948151
"인천시, 중간지원조직 네트워크 공동 시민교육 개최",http://www.lecturernews.com/news/articleView.html?idxno=107005
호남대 사회복지학과 '간호학과 학생 대상 노인장애인 체험 활동' 진행,http://www.veritas-a.com/news/articleView.html?idxno=428916
"충북보과대, 행복모아(주) 장애인 재직근로자 직무향상과정 교육",http://www.jbnews.com/news/articleView.html?idxno=1370859
시설물 상시 개방해 노인대학 운영ㆍ청소년 예의교육,http://www.gnmaeil.com/news/articleView.html?idxno=503615
"인천시,‘노인일자리는 인천’명성 입증",http://www.breaknews.com/923803
"울산, 제2시립노인복지관 건립···2024년 8월 준공",https://www.khan.co.kr/local/Ulsan/article/202209050830001
"세종시교육청, 추석 맞이 사회복지시설 위문",https://www.viva100.com/main/view.php?key=20220905010001314
시설물 상시 개방해 노인대학 운영ㆍ청소년 예의교육,http://www.gnmaeil.com/news/articleView.html?idxno=503615
"인천시,‘노인일자리는 인천’명성 입증",http://www.breaknews.com/923803
"전북은행, 김제노인종합복지관에 'JB어르신 문화쉼터 제9호' 오픈",http://www.jeonmin.co.kr/news/articleView.html?idxno=363389
"윤 대통령, 독거노인 찾아 추석선물 전달…""위기가구 촘촘히 발굴""",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00006&news_seq_no=4834928
"괴산군, 취약계층대상 평생교육 운영 확대",http://www.daejonilbo.com/news/articleView.html?idxno=2023010
"영천시, 찾아가는 디지털 역량 강화 교육 나서",http://www.kbsm.net/news/view.php?idx=363403
"제주영상문화산업진흥원, 장애청소년 미디어교육 개설",http://www.jejusori.net/news/articleView.html?idxno=407583
"농식품유통교육원, 추석 맞이 사회공헌 진행",http://www.aflnews.co.kr/news/articleView.html?idxno=232854
울산 북구에 지역 최대 제2시립노인복지관 건립,http://www.fnnews.com/news/202209050958278767
"제주영상문화산업진흥원, 장애청소년 미디어교육 개설",http://www.jejusori.net/news/articleView.html?idxno=407583
"농식품유통교육원, 추석 맞이 사회공헌 진행",http://www.aflnews.co.kr/news/articleView.html?idxno=232854
"내년 저소득층·노인 등에 74조 지원…""사회적 약자 보호, 국가 책무""",http://www.joseilbo.com/news/news_read.php?uid=465630&class=1&grp=
영진전문대 평생교육원 방문재활간호 아카데미 개설,http://www.newsis.com/view/?id=NISX20220908_0002008489&cID=10810&pID=10800
대한노인회 완주군지회 노인대학 문 열어,http://www.jeollailbo.com/news/articleView.html?idxno=667118
"[청주소식] 이범석 시장, 노인요양시설 추석 위문 등",http://www.newsis.com/view/?id=NISX20220905_0002003149&cID=10899&pID=10800
[진천소식]전통시장·노인요양시설 방문 등,http://www.newsis.com/view/?id=NISX20220905_0002003539&cID=10806&pID=10800
"경남교육청, 범숙학교에 위문품 전달",http://www.idomin.com/news/articleView.html?idxno=804554
"인천시, 중간지원조직 네트워크 공동 시민교육 개최",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202209141103196730586
내년 저소득층·노인 등 취약계층 2100만명에 예산 74조 지원,http://www.newsway.co.kr/news/view?tp=1&ud=2022090816071058710
"거제시니어클럽, 사업 참여 노인 대상 교육",http://www.gnnews.co.kr/news/articleView.html?idxno=509363
"세종교육청, 사회복지시설 방문 사랑나눔",http://www.ccnnews.co.kr/news/articleView.html?idxno=268172
"울산시, 북구에 제2시립노인복지관 건립…2024년 준공",https://www.sedaily.com/NewsView/26AYEURY2C
"KDI, '노인연령 상향조정 가능성과 기대효과' 브리핑 [TF사진관]",http://news.tf.co.kr/read/photomovie/1963370.htm
"서울중부소방서, 남산실버복지센터 안전교육",http://fpn119.co.kr/183837
"광양시, 노인맞춤돌봄서비스 평생교육 프로그램 실시",http://daily.hankooki.com/news/articleView.html?idxno=867006
‘100세 시대’ 일하는 노인 ‘실업 안전망’이 없다,https://www.hani.co.kr/arti/economy/economy_general/1057267.html
"로이교육재단, 서구 노인들에 김 1000세트 선물",http://www.kihoilbo.co.kr/news/articleView.html?idxno=994858
[D:영화 뷰] '영화계 바깥에서 안으로'…어린이 영화기자단부터 노인 감독까지,https://www.dailian.co.kr/news/view/1151443/?sc=Naver
"로이교육재단, 서구 노인들에 김 1000세트 선물",http://www.kihoilbo.co.kr/news/articleView.html?idxno=994858
[D:영화 뷰] '영화계 바깥에서 안으로'…어린이 영화기자단부터 노인 감독까지,https://www.dailian.co.kr/news/view/1151443/?sc=Naver
구강보건의료 공공인력 위한 생생한 교육의 장 열린다,http://www.k-health.com/news/articleView.html?idxno=61028
"농식품유통교육원, 추석 맞이 사회공헌 펼쳐…'지역 이웃사랑' 실천",http://www.newskr.kr/news/articleView.html?idxno=81408
50년 뒤 한국은 '노인의 나라'…'역성장 쇼크' 밀려온다,http://www.fnnews.com/news/202209051526330660
"정부, 내년 장애인·청년·노인 등 '사회적 약자' 74.4조 지원",http://www.newspim.com/news/view/20220908000059
"대한노인회 부안군지회 1.3세대 통합프로그램 나라 사랑 듣고,보고,배우기 교...",http://www.domin.co.kr/news/articleView.html?idxno=1395944
"울릉교육지원청, 어려운 이웃에 온정의 손길",http://www.hidomin.com/news/articleView.html?idxno=493520
"[알고보니] 월 27만 원 노인일자리, 용돈벌이 허드렛일?",https://imnews.imbc.com/replay/2022/nwdesk/article/6403914_35744.html
"[포토]청주서부소방서, 찾아가는 소방안전교육 실시",https://www.ccdailynews.com/news/articleView.html?idxno=2154011
거창군， 삶의 쉼터 복지관 골든타임 낙상예방 교육,http://www.gnmaeil.com/news/articleView.html?idxno=503731
"연천교육지원청, 추석맞이 사회복지시설 격려 위문품 전달",https://www.gukjenews.com/news/articleView.html?idxno=2546973
경기도 3번째 '학대피해 노인전용쉼터' 10월 용인 오픈,http://www.newsis.com/view/?id=NISX20220902_0002000956&cID=14001&pID=14000
"임실군, 민선 8기 공약사업 본격 추진...일자리경제?교육문화 등 4대 분야 75...",http://www.sportsseoul.com/news/read/1158413?ref=naver
[교육소식]마산대 체력센터 '어르신 체력왕 선발대회' 등,http://www.newsis.com/view/?id=NISX20220908_0002007733&cID=10812&pID=10800
"대한노인회 인천 남동구지회, 경로당 임원 리더십 강화 교육실시",http://www.100ssd.co.kr/news/articleView.html?idxno=90815
"순창군, 찾아가는 노인 저시력 예방교육 진행",https://www.wikitree.co.kr/articles/785661
"완주노인복지센터, 어르신 모시고 영화 관람",http://sjbnews.com/news/news.php?number=756138
"대한노인회 울산 북구지회, 청소년 효사랑 학습당 운영",http://www.100ssd.co.kr/news/articleView.html?idxno=90605
"인천시 교통안전리더, 노인 맞춤형 교통안전교육 지원",http://www.kihoilbo.co.kr/news/articleView.html?idxno=994879
"인천시 교통안전리더, 노인 맞춤형 교통안전교육 지원",http://www.kihoilbo.co.kr/news/articleView.html?idxno=994879
"울산시, 제2시립노인복지관 건립",http://www.enewstoday.co.kr/news/articleView.html?idxno=1596308
[포토] 추석 명절 앞두고 예절교육을 받는 어린이들,http://www.m-i.kr/news/articleView.html?idxno=948997
"대한노인회 세종시지회, 2022년 경로당활성화사업 프로그램 강사 교육",http://www.100ssd.co.kr/news/articleView.html?idxno=90429
"황규철 군수, 특강 통해 노인들과 '소통'",https://www.inews365.com/news/article.html?no=730792
"광주 전문건설협회, 교육청·구청·복지시설 등에 온정의 손길",http://www.newsis.com/view/?id=NISX20220907_0002005897&cID=10899&pID=10800
"대한노인회 경기연합회, 노인자원봉사활동 유공자 시상",http://www.100ssd.co.kr/news/articleView.html?idxno=90826
"대전서부소방서, 찾아가는 소방안전교육ㆍ홍보",http://fpn119.co.kr/183680
"영천시, 찾아가는 디지털 역량 강화 교육 운영",https://www.dkilbo.com/news/articleView.html?idxno=376003
"한전KPS, 어르신 디지털교육 공간 '노노케어 설치' 후원",http://www.newsis.com/view/?id=NISX20220902_0002000439&cID=10201&pID=10200
"한전KPS, 어르신 디지털교육 공간 '노노케어 설치' 후원",http://www.newsis.com/view/?id=NISX20220902_0002000439&cID=10201&pID=10200
"대구시, 노인복지대상 수상자 선정",https://www.gukjenews.com/news/articleView.html?idxno=2545321
"청양군, 평생교육 특성화 프로그램 수강생 모집",https://www.ccdailynews.com/news/articleView.html?idxno=2153623
"신흥섭 소이면 노인회분회장, '성금' 기탁",http://www.daejonilbo.com/news/articleView.html?idxno=2021557
"강남구, 노인복지관에 메타버스 체험관··· 8일 개관",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160284692935285
"울산시, 노인복지 서비스 '성큼'···제2시립노인복지관 건립 外",https://www.ajunews.com/view/20220905172657807
"광양경찰, 찾아가는 노인범죄 맞춤형 예방 교육",http://daily.hankooki.com/news/articleView.html?idxno=865198
"의성군, 추석명절 독거노인 안전모니터링 호평",http://www.ksmnews.co.kr/default/index_view_page.php?idx=394016&part_idx=7
"전남 광양시, 노인맞춤돌봄서비스 평생교육 프로그램 실시",http://www.enewstoday.co.kr/news/articleView.html?idxno=1595981
"㈜탑코, 취약계층 아동 교육 및 치료비 후원금 전달",http://news.mk.co.kr/newsRead.php?no=798372&year=2022
"전남 광양시, 노인맞춤돌봄서비스 평생교육 프로그램 실시",http://www.enewstoday.co.kr/news/articleView.html?idxno=1595981
"㈜탑코, 취약계층 아동 교육 및 치료비 후원금 전달",http://news.mk.co.kr/newsRead.php?no=798372&year=2022
노인재활의학교과서 개정판 출간…1년에 4회 이상 온라인 교육도 진행,http://medicalworldnews.co.kr/news/view.php?idx=1510951781
울산 송정동에 제2노인복지관,https://www.hankyung.com/society/article/2022090653081
"광양시, 노인맞춤돌봄서비스 평생교육 프로그램 진행",http://www.gjdream.com/news/articleView.html?idxno=617823
"울진 평해읍, 노인일자리 안전교육",http://www.ksmnews.co.kr/default/index_view_page.php?idx=392994&part_idx=170
전주남부노인복지센터-우리들사랑요양병원 진료협력 '맞손',https://www.news1.kr/articles/4794266
"순창군, 노인 저시력 예방 건강교실 운영",http://www.domin.co.kr/news/articleView.html?idxno=1394914
대전교육청 추석맞이 사회복지시설 위문,http://www.ggilbo.com/news/articleView.html?idxno=931854
"부영 우정교육문화재단, 외국인 유학생 85명에 장학금 3억 지원",http://www.edaily.co.kr/news/newspath.asp?newsid=02476406632430600
"서울대치과병원, 보건소·보건지소 대상 '구강건강관리 스킬업 교육' 실시",http://sports.chosun.com/news/ntype.htm?id=202209070100041850002204&servicedate=20220906
"대한노인회 부산 서구지회, 노인일자리사업 참여자들 송도 탐방",http://www.100ssd.co.kr/news/articleView.html?idxno=90810
청운대-산곡노인문화센터 업무협약,http://www.veritas-a.com/news/articleView.html?idxno=428626
"대한노인회 경북 영주시지회, 2022 영주호 노인일자리 사업 발대식 개최",http://www.100ssd.co.kr/news/articleView.html?idxno=90818
"광양시, 노인맞춤돌봄서비스 평생교육 프로그램 실시",http://www.nspna.com/news/?mode=view&newsid=590955
"구미교육지원청, 추석맞이 복지시설 위문품 전달",http://www.m-i.kr/news/articleView.html?idxno=949192
교통사망사고 중 노인 운전자 사고 24%...보행자 사망사고는 노인 59%,http://www.newsis.com/view/?id=NISX20220901_0001998860&cID=10201&pID=10200
"대한노인회 경기 파주시지회, 어르신 교통사고 예방을 위한 업무협약",http://www.100ssd.co.kr/news/articleView.html?idxno=90806
"﻿김용익 ""새로운 노인인구 특성 고려한 정책 필요""",https://www.dailymedi.com/news/news_view.php?wr_id=888183
울산 북구에 제2시립노인복지관 건립… 2024년 8월 준공,https://www.gukjenews.com/news/articleView.html?idxno=2543859
"전주시, 폐지 수거 노인 전수조사…지원 방안 마련",https://news.kbs.co.kr/news/view.do?ncd=5544479&ref=A
가미카제 특공 직전 '대기명령'... 96세 노인의 간절한 바람 [일본史람],http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002860794&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
"고흥군, 가정방문 노인전담 주치의제",https://www.nocutnews.co.kr/news/5811114
이천 화재사고 후 요양병원 등 노인시설 단속 강화되나,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2026826
내년 저소득층·노인 등 취약계층 2100만명에 예산 74조 지원,https://www.gukjenews.com/news/articleView.html?idxno=2547811
송정동 제2울산시립노인복지관 2024년에 건립,https://www.donga.com/news/article/all/20220905/115322640/1
"놀이터엔 노인들만…""애 한 명도 안 태어난 마을도""[영상]",https://www.nocutnews.co.kr/news/5810813
"구로구, 안전사고 대처능력 위한 교육 프로그램 추진",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160282307872733
"영진전문대 평생교육원, 방문재활간호 아카데미 개설",http://www.kbsm.net/news/view.php?idx=363256
"'다큐온' 키오스크, 허위광고, 가짜 뉴스에 멈춘 노인들, 디지털 교육 필요",https://ilyo.co.kr/?ac=article_view&entry_id=435907
"[제주시 소식] 용담2동, 어린이 대상 보행·교통안전 교육",https://www.news1.kr/articles/4795767
"대한노인회 전남 여수시지회, 독거 남자 어르신 대상 '영양 듬뿍 건강한 식탁...",http://www.100ssd.co.kr/news/articleView.html?idxno=90567
저소득층·노인 등 사회적약자 지원에 내년도 예산 74조원 편성,https://futurechosun.com/?p=68222
"한전KPS, 어르신 디지털 친화 교육체험 공간 설치 후원",http://www.fnnews.com/news/202209021404492282
"[포착] “제발 내 손자 건들지마”..70대 노인, 가해 청소년들 앞에 무릎",https://nownews.seoul.co.kr/news/newsView.php?id=20220907601004&wlog_tag3=naver
"종로구, 연말까지 노인 정서케어 프로 운영",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160290432609561
"울산시, 송정동에 2024년 제2시립노인복지관 건립",https://news.kbs.co.kr/news/view.do?ncd=5550568&ref=A
[8일 평택시 소식] 위험성평가 담당자 사전교육 실시 등,https://www.asiatime.co.kr/article/20220908500200
"울산시, 제2시립노인복지관 건립…9월 착공 2024년 준공",https://www.cnbnews.com/news/article.html?no=563026
"광양경찰서, 노인특성 고려한 맞춤형 예방교육 진행",http://www.newspim.com/news/view/20220830000595
[알쓸정책] 내년 저소득층·노인 등 취약계층 2100만명에 예산 74조 지원,https://www.hellot.net/news/article.html?no=71310
여수소방서 노인 돌봄서비스 전담반 운영,http://www.welfarenews.net/news/articleView.html?idxno=85732
"대구 달성군, 노인대학 옥포읍 순회교육",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202208281148247680227
"영천교육지원청, 추석맞이 사랑나눔 위문품 전달",http://daily.hankooki.com/news/articleView.html?idxno=868298
"대구시, 제11회 노인복지대상 수상자 선정",http://www.kbsm.net/news/view.php?idx=362908
"황규철 옥천군수, 옥천군 노인회 노인대학 특강",https://www.gukjenews.com/news/articleView.html?idxno=2547530
"울산시, 제2시립노인복지관 착공…2024년 여름 준공 예정",http://www.upinews.kr/newsView/upi202209040021
"보은교육청, 교육복지안전망 구축 나서",https://www.gukjenews.com/news/articleView.html?idxno=2545833
"[사설] 2070년 인구 절반이 65세 이상 노인, 근본적 대책 마련해야",https://www.khan.co.kr/opinion/editorial/article/202209052019015
"대한노인회 전남 목포시지회, 2021년 노인일자리 사업 우수 수행기관 선정",http://www.100ssd.co.kr/news/articleView.html?idxno=90822
"대한노인회 전남 목포시지회, 2021년 노인일자리 사업 우수 수행기관 선정",http://www.100ssd.co.kr/news/articleView.html?idxno=90822
"[기고] 인구는 줄고 노인만 늘어가는 대한민국, 근본적 대책 시급",http://www.m-i.kr/news/articleView.html?idxno=948823
"대구시, 제11회 노인복지대상 수상자 선정…박영자·서인제 씨",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2111473
"순창군, 삶의 질 높이는 '노인 저시력 예방교육'건강교실 운영",http://www.jeollailbo.com/news/articleView.html?idxno=666259
"광진구 , 스스로 고립된 10t 쓰레기집 노인 세상 밖으로 유도한 사연",https://view.asiae.co.kr/article/2022090208054601824
"괴산군, 취약계층대상 평생교육 프로그램 운영 확대",https://www.ccdailynews.com/news/articleView.html?idxno=2153533
"우리들사랑요양병원-전주 남부노인복지센터, 진료협력 업무협약 체결",http://news.mt.co.kr/mtview.php?no=2022090511327437904
"동서발전, 울산 함월노인복지관에 스마트센터 3호점",https://www.nocutnews.co.kr/news/5809987
"구미교육지원청, 추석 맞아 복지시설에 위문품 전달",http://daily.hankooki.com/news/articleView.html?idxno=869368
"황규철 옥천군수, 노인회 노인대학 특강 진행",http://www.breaknews.com/923109
"황규철 옥천군수, 노인회 노인대학 특강 진행",http://www.breaknews.com/923109
"영천시, 어르신 대상…찾아가는 디지털 역량 강화 교육 운영",https://www.gukjenews.com/news/articleView.html?idxno=2547888
"당진노인복지관, 입맛 돋우는 열무김치 50통 전달",https://www.cctoday.co.kr/news/articleView.html?idxno=2167456
13년째 지역 어르신 돌보는 충북교육청 '충사단',https://www.yna.co.kr/view/AKR20220819108900064?input=1195m
"[기업사회활동] 농식품유통교육원, 추석 맞이 지역상생 사회공헌 실시",http://www.lawissue.co.kr/view.php?ud=202209072128275874f4ab64559d_12
경기도 내 세번째 학대피해노인전용쉼터 용인에 내달 개소,https://www.pressian.com/pages/articles/2022090214131563449?utm_source=naver&utm_medium=search
"고흥군, 가정방문 노인전담 주치의제 시행",http://daily.hankooki.com/news/articleView.html?idxno=866493
"달성군, 노인대학 순회교육 실시",http://www.dkilbo.com/news/articleView.html?idxno=374708
"'공공형 노인 일자리' 줄이는 尹정부, '노인 연령' 상한 검토",http://www.sporbiz.co.kr/news/articleView.html?idxno=631016
"한전KPS, 어르신 디지털 친화 교육체험 공간 설치 후원",http://daily.hankooki.com/news/articleView.html?idxno=867055
"충남교육청, 추석명절 맞아 사회복지시설에 온정 전해",https://www.asiatoday.co.kr/view.php?key=20220905010002451
"농식품유통교육원, 추석 맞이 지역상생 사회공헌 펼쳐",http://www.newsworker.co.kr/news/articleView.html?idxno=172514
"농협경제지주, 서대문노인종합복지관에 쌀 5톤 기부",http://www.smedaily.co.kr/news/articleView.html?idxno=238364
"한국동서발전, 함월노인복지관에 '시니어 스마트센터' 3호점 개점",http://news.mk.co.kr/newsRead.php?no=767343&year=2022
의령경찰서， 고령자 맞춤 교통안전교육,http://www.gnmaeil.com/news/articleView.html?idxno=503243
완주군 구이노인복지센터 생활지원사 나눔 행사,http://www.domin.co.kr/news/articleView.html?idxno=1395739
"공정위, 대학생 대상 소비자 교육 진행…디지털 취약계층 봉사활동 병행",http://www.newspim.com/news/view/20220906000582
"청양군, 평생교육 특성화 프로그램 수강생 모집",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=678382
"경남교육청, 추석맞이 이웃사랑 실천",http://www.newsfreezone.co.kr/news/articleView.html?idxno=407527
"광양경찰, 찾아가는 노인범죄 예방 교육 ·홍보",http://www.nspna.com/news/?mode=view&newsid=590086
"괴산군, 취약계층 평생교육 확대",http://www.dynews.co.kr/news/articleView.html?idxno=672577
"광양제철소, 독거노인 마음이음 발대...공감형 봉사 시금석",https://news.kmib.co.kr/article/view.asp?arcid=0017422575&code=61121111&cp=nv
내년 저소득층·노인 등 취약계층 2천100만명에 예산 74조 지원,http://www.fntoday.co.kr/news/articleView.html?idxno=279731
"태안군, 학교 방문 '생명 지킴이 교육' 큰 호응",http://www.m-i.kr/news/articleView.html?idxno=948221
울산 북구 송정동에 제2시립노인복지관 들어선다,http://www.ksilbo.co.kr/news/articleView.html?idxno=946153
13년째 독거노인 보살피는 충북교육청 공무원 동아리 '충사단',https://www.news1.kr/articles/4778585
"경기도, 용인시에 학대피해노인전용쉼터 개소...10월에 오픈",https://www.ajunews.com/view/20220902131810368
"경북 영천시, “영천시, 찾아가는 디지털 역량 강화 교육 운영”",https://www.viva100.com/main/view.php?key=20220909010002403
"창원대 인재개발원, 지역대학 취업활성화 ‘연합취업캠프’ 개최 [교육소식]",http://www.kukinews.com/newsView/kuk202209080149
"사천시니어클럽, 2022년 노인일자리 참여자 직무교육 실시",http://www.shinailbo.co.kr/news/articleView.html?idxno=1591205
13년째 독거노인 돌보는 충북교육청 '충사단',http://www.joongdo.co.kr/web/view.php?key=20220821010005719
"황규철 옥천군수, 옥천군 노인회 노인대학 특강",http://www.bzeronews.com/news/articleView.html?idxno=529190
"광양시 보건진료소, 남성노인 전립선비대증 등 예방교육 실시",http://daily.hankooki.com/news/articleView.html?idxno=862891
"서산시, 노인맞춤돌봄서비스 생활지원사 역량강화 교육",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=677305
"충남교육청, 추석명절 맞아 사회복지시설에 온정 전해",https://www.ccdailynews.com/news/articleView.html?idxno=2152552
"노인연령 상향 가능성, KDI가 필요성 제기…""10년마다 1세씩 올리는 단계적 방...",http://www.newsinside.kr/news/articleView.html?idxno=1141884
"인천시, 휴머니튜드 전문교육자 양성…""치매 돌봄 특별시 조성""",https://www.news1.kr/articles/4785408
"부영그룹 우정교육문화재단, 외국인 유학생에 장학금",http://www.newsis.com/view/?id=NISX20220824_0001989160&cID=10401&pID=10400
"대한노인회 대전 유성구지회, 경로당서 전국 최초 온라인 윷놀이 대회 개최",http://www.100ssd.co.kr/news/articleView.html?idxno=90819
"강원교육청, 추석명절 사회복지시설 위문품 전달",https://www.asiatoday.co.kr/view.php?key=20220906010003484
"대구 달성군, 노인대학 옥포읍 순회교육",http://www.kbsm.net/news/view.php?idx=361640
"광양시, 노인맞춤돌봄서비스 평생교육 프로그램 실시",http://www.asiaa.co.kr/news/articleView.html?idxno=97585
무주노인종합복지관 노인맞춤돌봄서비스 영양교육,http://sjbnews.com/news/news.php?number=754688
"광양노인복지관, 웰다잉 인식교육",https://www.jnilbo.com/view/media/view?code=2022082414373258409
교육 예산 첫 100조 넘어… ‘반도체 인재 양성’ 대폭 증액,https://news.kmib.co.kr/article/view.asp?arcid=0924261623&code=11131300&cp=nv
"한전KPS, 어르신 디지털 친화 교육체험 공간 설치 후원",https://www.dailian.co.kr/news/view/1149111/?sc=Naver
"익산소방서, 노인일자리 참여자 소방안전교육",http://sjbnews.com/news/news.php?number=754540
"울산시, 송정동에 2024년 제2시립노인복지관 건립",https://news.kbs.co.kr/news/view.do?ncd=5550672&ref=A
울산시 북구 송정동에 제2시립노인복지관 건립,http://www.ujeil.com/news/articleView.html?idxno=311772
"대한노인회 경기 수원시 장안구지회, 대하엔지니어링·경희수원한방병원에서 ...",http://www.100ssd.co.kr/news/articleView.html?idxno=90817
"대한노인회 경기 수원시 장안구지회, 대하엔지니어링·경희수원한방병원에서 ...",http://www.100ssd.co.kr/news/articleView.html?idxno=90817
"농협경제주지주, 서대문노인종합복지관에 쌀 5톤 기부",http://www.segye.com/content/html/2022/09/07/20220907518309.html?OutUrl=naver
"""韓, 인구감소로 복합위기…의료·교육·국방·도시정책 모두 바꿔야""",https://www.hankyung.com/economy/article/2022090525731
"충남교육청, 추석명절 사회복지시설 방문 '사랑나눔' 실천!",https://www.gukjenews.com/news/articleView.html?idxno=2543998
"""노인 성생활이 삶에 미치는 영향""…80세 만학도 박사의 논문",https://www.joongang.co.kr/article/25095217
[6일 안성시 소식] 27일부터 미화서비스원 양성교육 실시 등,https://www.asiatime.co.kr/article/20220906500244
"울릉교육지원청, 송담실버타운에 추석명절 맞이 위문품 전달",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2111432
"순창군, 11개 읍·면 노인회 대상 '근육감소 예방 과정' 인기만발",http://www.newsfreezone.co.kr/news/articleView.html?idxno=406911
